brand,model,year,categoria_antiguedad
Nissan,Sunny Diesel XV,2012-01-01,Medio
Hyundai,Verna 1.6 CRDI,2011-01-01,Medio
Skoda,Laura Ambiente 2.0 TDI CR MT,2010-01-01,Medio
Honda,Brio S MT,2015-01-01,Medio
Maruti,Swift Dzire VDI,2014-01-01,Medio
Maruti,Alto K10 LXI CNG Optional,2016-01-01,Medio
Maruti,Wagon R LXI BS IV,2014-01-01,Medio
Hyundai,Grand i10 Sportz,2015-01-01,Medio
Nissan,Sunny Diesel XL,2012-01-01,Medio
Mahindra,Bolero DI DX 8 Seater,2009-01-01,Antiguo
Hyundai,i20 Asta 1.4 CRDi,2013-01-01,Medio
Renault,KWID Climber 1.0 AMT,2017-01-01,Medio
Maruti,Wagon R AMT VXI,2014-01-01,Medio
Tata,Indigo CS LS (TDI) BS-III,2015-01-01,Medio
Hyundai,Verna CRDi SX,2010-01-01,Medio
Maruti,Alto 800 LXI,2019-01-01,Reciente
Ford,Figo Diesel Titanium,2012-01-01,Medio
Maruti,Alto K10 VXI,2018-01-01,Reciente
Mahindra,Bolero SLX,2007-01-01,Antiguo
Maruti,Eeco 5 Seater AC BSIV,2018-01-01,Reciente
Toyota,Etios Liva GD,2012-01-01,Medio
Hyundai,i20 Asta (o),2009-01-01,Antiguo
Chevrolet,Tavera Neo 3 10 Seats BSIV,2010-01-01,Medio
Maruti,Wagon R LXI Minor,2008-01-01,Antiguo
Mahindra,Quanto C6,2013-01-01,Medio
Hyundai,i10 Magna 1.1 iTech SE,2015-01-01,Medio
Nissan,Micra Diesel XV,2013-01-01,Medio
Tata,Tiago 1.2 Revotron XE,2017-01-01,Medio
Honda,Mobilio V i DTEC,2014-01-01,Medio
Ford,Figo Petrol Titanium,2015-01-01,Medio
Hyundai,i20 Asta 1.4 CRDi,2013-01-01,Medio
Mahindra,Verito 1.5 D4 BSIV,2015-01-01,Medio
Hyundai,EON Magna Plus,2018-01-01,Reciente
Hyundai,i20 Asta 1.4 CRDi,2013-01-01,Medio
Maruti,Eeco 5 Seater AC BSIV,2018-01-01,Reciente
Hyundai,i10 Sportz 1.1L,2014-01-01,Medio
Renault,KWID RXL,2019-01-01,Reciente
Maruti,Alto 800 LXI,2018-01-01,Reciente
Toyota,Corolla Executive (HE),2009-01-01,Antiguo
Renault,KWID 1.0 RXT Optional,2018-01-01,Reciente
Hyundai,Xcent 1.2 Kappa S,2016-01-01,Medio
Renault,Fluence 1.5,2012-01-01,Medio
Hyundai,Santro Xing GLS,2012-01-01,Medio
Nissan,Sunny XL,2012-01-01,Medio
Tata,Indica Vista Quadrajet LS,2012-01-01,Medio
Ford,Figo Diesel Celebration Edition,2013-01-01,Medio
Hyundai,Xcent 1.1 CRDi Base,2017-01-01,Medio
Honda,City 1.5 V MT,2011-01-01,Medio
Honda,Jazz S,2009-01-01,Antiguo
Chevrolet,Enjoy 1.3 TCDi LS 8,2015-01-01,Medio
Nissan,Sunny Diesel XL,2012-01-01,Medio
Maruti,Wagon R AMT VXI,2014-01-01,Medio
Tata,Tiago 1.2 Revotron XE,2016-01-01,Medio
Hyundai,i20 Asta (o),2009-01-01,Antiguo
Toyota,Etios GD,2012-01-01,Medio
Hyundai,EON Magna Optional,2015-01-01,Medio
Chevrolet,Optra Magnum 2.0 LT,2012-01-01,Medio
Chevrolet,Optra Magnum 2.0 LT,2012-01-01,Medio
Honda,Jazz S,2009-01-01,Antiguo
Maruti,Ritz VDi,2012-01-01,Medio
Honda,City 1.5 S MT,2009-01-01,Antiguo
Mahindra,Quanto C8,2013-01-01,Medio
Maruti,Ritz VXi,2014-01-01,Medio
Renault,KWID 1.0 RXT Optional,2018-01-01,Reciente
Maruti,Celerio VXI,2015-01-01,Medio
Renault,KWID 1.0 RXT Optional,2018-01-01,Reciente
Maruti,Gypsy King Hard Top Ambulance BSIV,2005-01-01,Antiguo
Maruti,Alto K10 VXI,2017-01-01,Medio
Renault,Fluence 1.5,2012-01-01,Medio
Skoda,Fabia 1.2 MPI Ambition Plus,2012-01-01,Medio
Mahindra,Bolero DI,2005-01-01,Antiguo
Mahindra,Scorpio 2.6 SLX CRDe,2006-01-01,Antiguo
Hyundai,Grand i10 CRDi Asta,2015-01-01,Medio
Tata,New Safari 3L Dicor LX 4x2,2008-01-01,Antiguo
Maruti,SX4 Vxi BSIV,2012-01-01,Medio
Mahindra,Bolero SLX 2WD,2007-01-01,Antiguo
Hyundai,i20 Asta 1.2,2012-01-01,Medio
Toyota,Etios VD,2011-01-01,Medio
Renault,KWID RXT,2016-01-01,Medio
Maruti,Swift 1.2 DLX,2018-01-01,Reciente
Volkswagen,Vento Diesel Highline,2011-01-01,Medio
Honda,Brio E MT,2012-01-01,Medio
Maruti,Alto K10 VXI AGS Optional,2018-01-01,Reciente
Maruti,Wagon R AMT VXI,2014-01-01,Medio
Mahindra,Bolero DI,2011-01-01,Medio
Maruti,Ritz LXI,2009-01-01,Antiguo
Renault,KWID 1.0 RXT Optional,2018-01-01,Reciente
Skoda,Fabia 1.2 MPI Ambition Plus,2012-01-01,Medio
Maruti,Wagon R Stingray LXI,2014-01-01,Medio
Maruti,Ritz LDi,2016-01-01,Medio
Mahindra,Bolero Power Plus Plus AC BSIV PS,2015-01-01,Medio
Maruti,Alto 800 LXI,2019-01-01,Reciente
Mahindra,Scorpio VLX 2WD BSIII,2008-01-01,Antiguo
Hyundai,EON Era Plus,2015-01-01,Medio
Hyundai,EON Era Plus,2015-01-01,Medio
Honda,Brio S MT,2013-01-01,Medio
Volkswagen,Polo Diesel Trendline 1.2L,2012-01-01,Medio
Datsun,GO Plus T Option BSIV,2015-01-01,Medio
Hyundai,i10 Magna 1.1L,2014-01-01,Medio
Tata,Manza Aura (ABS) Quadrajet BS IV,2012-01-01,Medio
Tata,Xenon XT EX 4X2,2014-01-01,Medio
Tata,Xenon XT EX 4X2,2014-01-01,Medio
Volkswagen,Jetta 1.9 Highline TDI,2010-01-01,Medio
Hyundai,EON Era Plus,2017-01-01,Medio
Maruti,Ritz LDi,2013-01-01,Medio
Volkswagen,Polo Diesel Highline 1.2L,2011-01-01,Medio
Hyundai,Santro Xing GL Plus,2013-01-01,Medio
Mahindra,Xylo E8,2009-01-01,Antiguo
Maruti,Swift VDI BSIV,2011-01-01,Medio
Ford,Figo Diesel ZXI,2012-01-01,Medio
Hyundai,EON Era Plus,2017-01-01,Medio
Maruti,Wagon R VXI BS IV with ABS,2014-01-01,Medio
Hyundai,Santro Xing GL Plus,2013-01-01,Medio
Volkswagen,Jetta 1.9 Highline TDI,2010-01-01,Medio
Hyundai,EON Era,2014-01-01,Medio
Chevrolet,Sail 1.3 LS,2013-01-01,Medio
Maruti,Alto K10 VXI Airbag,2017-01-01,Medio
Maruti,Wagon R VXI,2012-01-01,Medio
Honda,Amaze EX i-Dtech,2015-01-01,Medio
Mahindra,Quanto C4,2013-01-01,Medio
Chevrolet,Sail 1.2 Base,2014-01-01,Medio
Mahindra,Quanto C8,2012-01-01,Medio
Maruti,Wagon R VXI Optional,2017-01-01,Medio
Nissan,Sunny XL,2012-01-01,Medio
Maruti,Wagon R VXI BS IV,2014-01-01,Medio
Datsun,redi-GO AMT 1.0 T Option,2018-01-01,Reciente
Hyundai,i10 Magna LPG,2014-01-01,Medio
Maruti,Wagon R LX Minor,2013-01-01,Medio
Hyundai,Santro Xing GL Plus,2013-01-01,Medio
Maruti,Omni E MPI STD BS IV,2018-01-01,Reciente
Toyota,Innova 2.5 E 8 STR,2012-01-01,Medio
Ford,Figo Diesel EXI,2014-01-01,Medio
Maruti,SX4 Celebration Diesel,2012-01-01,Medio
Honda,Jazz Select Edition Active,2010-01-01,Medio
Ford,Figo Diesel Celebration Edition,2013-01-01,Medio
Maruti,Swift VDI,2011-01-01,Medio
Maruti,Alto 800 LXI,2018-01-01,Reciente
Mahindra,Quanto C6,2013-01-01,Medio
Maruti,Alto K10 VXI Optional,2014-01-01,Medio
Tata,Zest Revotron 1.2T XE,2016-01-01,Medio
Mahindra,Quanto C6,2014-01-01,Medio
Volkswagen,Jetta 1.9 Highline TDI,2008-01-01,Antiguo
Maruti,Alto 800 LXI,2018-01-01,Reciente
Fiat,Punto 1.3 Emotion,2010-01-01,Medio
Tata,Indica Vista Quadrajet 90 VX,2012-01-01,Medio
Honda,Brio S Option AT,2012-01-01,Medio
Tata,Indica Vista Quadrajet 90 VX,2012-01-01,Medio
Maruti,Alto 800 LXI,2018-01-01,Reciente
Honda,Brio S MT,2012-01-01,Medio
Maruti,Alto 800 LXI,2015-01-01,Medio
Maruti,Swift Dzire VDI,2016-01-01,Medio
Maruti,Alto K10 LXI CNG,2020-01-01,Reciente
Maruti,Alto 800 VXI,2017-01-01,Medio
Chevrolet,Sail Hatchback 1.3 TCDi,2015-01-01,Medio
Maruti,Alto K10 VXI AGS,2015-01-01,Medio
Volkswagen,Vento IPL II Diesel Trendline,2011-01-01,Medio
Tata,New Safari Dicor EX 4X2 BS IV,2012-01-01,Medio
Hyundai,EON 1.0 Era Plus,2017-01-01,Medio
Nissan,Micra Active XV,2014-01-01,Medio
Datsun,GO T BSIV,2014-01-01,Medio
Hyundai,i10 Era,2012-01-01,Medio
Hyundai,i20 1.2 Sportz,2012-01-01,Medio
Hyundai,EON 1.0 Era Plus,2017-01-01,Medio
Maruti,Ritz LDi,2013-01-01,Medio
Ford,Figo Diesel EXI,2014-01-01,Medio
Hyundai,i20 1.4 Magna Executive,2013-01-01,Medio
Maruti,Ritz VDi,2011-01-01,Medio
Hyundai,EON Era Plus Sports Edition,2014-01-01,Medio
Renault,KWID RXT Optional,2016-01-01,Medio
Maruti,Eeco Smiles 5 Seater AC,2013-01-01,Medio
Hyundai,EON Era Plus,2013-01-01,Medio
Hyundai,EON Era Plus Sports Edition,2014-01-01,Medio
Chevrolet,Tavera Neo LS B3 - 7(C) seats BSIII,2010-01-01,Medio
Maruti,Zen Estilo VXI BSIV,2011-01-01,Medio
Hyundai,i20 Asta,2009-01-01,Antiguo
Maruti,Alto 800 LXI,2015-01-01,Medio
Maruti,Alto 800 LXI,2019-01-01,Reciente
Honda,Civic 1.8 V AT,2007-01-01,Antiguo
Hyundai,Verna CRDi SX,2010-01-01,Medio
Ford,Figo Diesel EXI,2012-01-01,Medio
Ford,Endeavour XLT TDCi 4X2,2008-01-01,Antiguo
Chevrolet,Sail Hatchback 1.2 LS,2015-01-01,Medio
Renault,KWID RXT,2016-01-01,Medio
Maruti,Alto VXi,2015-01-01,Medio
Maruti,Swift Ldi BSIV,2010-01-01,Medio
Renault,KWID RXT,2017-01-01,Medio
Toyota,Etios Liva GD SP,2012-01-01,Medio
Renault,KWID RXT Optional,2016-01-01,Medio
Maruti,Alto 800 LXI,2015-01-01,Medio
Mahindra,Verito Vibe 1.5 dCi D6,2015-01-01,Medio
Maruti,Alto 800 LX,2017-01-01,Medio
Hyundai,EON Era Plus,2013-01-01,Medio
Renault,KWID 1.0 RXT Optional,2017-01-01,Medio
Nissan,Micra Diesel XV,2011-01-01,Medio
Hyundai,i10 Magna LPG,2013-01-01,Medio
Renault,KWID RXT,2015-01-01,Medio
Maruti,Zen Estilo LXI BSIII,2007-01-01,Antiguo
Maruti,Wagon R VXI BS IV,2012-01-01,Medio
Ford,Figo Diesel ZXI,2011-01-01,Medio
Mahindra,Xylo E8 ABS Airbag BSIV,2011-01-01,Medio
Tata,Indica Vista Quadrajet VX,2013-01-01,Medio
Renault,KWID RXT,2015-01-01,Medio
Maruti,Ritz LXi,2016-01-01,Medio
Honda,Brio 1.2 S MT,2012-01-01,Medio
Maruti,Wagon R VXI Optional,2015-01-01,Medio
Mahindra,Scorpio VLX 2WD AT BSIV,2009-01-01,Antiguo
Maruti,Alto 800 LXI,2018-01-01,Reciente
Skoda,Rapid 1.6 TDI Elegance,2012-01-01,Medio
Maruti,Alto K10 VXI Airbag,2015-01-01,Medio
Hyundai,Sonata 2.4L AT,2006-01-01,Antiguo
Ford,Endeavour 4x4 XLT,2004-01-01,Antiguo
Toyota,Etios V,2011-01-01,Medio
Maruti,Swift Ldi BSIV,2009-01-01,Antiguo
Hyundai,EON D Lite,2016-01-01,Medio
Skoda,Fabia 1.2 TDI Active,2011-01-01,Medio
Nissan,Micra XL,2011-01-01,Medio
Maruti,Wagon R VXI BS IV,2014-01-01,Medio
Ford,Figo Petrol Titanium,2010-01-01,Medio
Volkswagen,Polo 1.0 MPI Trendline,2012-01-01,Medio
Volkswagen,Polo 1.0 MPI Trendline,2012-01-01,Medio
Hyundai,i20 1.2 Asta,2011-01-01,Medio
Tata,New Safari DICOR 2.2 GX 4x2 BS IV,2012-01-01,Medio
Datsun,RediGO S,2016-01-01,Medio
Volkswagen,Jetta 2.0 TDI Trendline,2011-01-01,Medio
Maruti,Alto K10 VXI,2016-01-01,Medio
Tata,Indigo TDI,2013-01-01,Medio
Datsun,GO Plus T Option BSIV,2018-01-01,Reciente
Tata,Manza Club Class Quadrajet90 EX,2012-01-01,Medio
Renault,KWID RXT Optional,2017-01-01,Medio
Maruti,Swift 1.3 DLX,2015-01-01,Medio
Hyundai,Verna CRDi,2009-01-01,Antiguo
Maruti,Wagon R Stingray VXI,2013-01-01,Medio
Datsun,RediGO S,2016-01-01,Medio
Maruti,Alto K10 VXI,2015-01-01,Medio
Maruti,Swift VDI BSIV,2009-01-01,Antiguo
Maruti,Eeco 7 Seater Standard BSIV,2018-01-01,Reciente
Maruti,Eeco 7 Seater Standard BSIV,2018-01-01,Reciente
Hyundai,i20 Magna,2010-01-01,Medio
Hyundai,i10 Era 1.1,2009-01-01,Antiguo
Fiat,Grande Punto EVO 1.3 Active,2014-01-01,Medio
Hyundai,Santro Xing GLS,2013-01-01,Medio
Maruti,Swift VDI BSIV,2011-01-01,Medio
Hyundai,EON Era Plus,2018-01-01,Reciente
Tata,New Safari DICOR 2.2 GX 4x2 BS IV,2012-01-01,Medio
Hyundai,Xcent 1.1 CRDi S,2016-01-01,Medio
Maruti,Swift Dzire VDi,2009-01-01,Antiguo
Hyundai,i20 Asta,2010-01-01,Medio
Renault,KWID RXT,2016-01-01,Medio
Hyundai,i20 Asta,2010-01-01,Medio
Renault,KWID RXT,2015-01-01,Medio
Ford,Fiesta 1.4 SXi TDCi ABS,2008-01-01,Antiguo
Toyota,Etios Liva VX,2012-01-01,Medio
Skoda,Rapid 1.6 MPI Active,2012-01-01,Medio
Volkswagen,Vento Petrol Highline AT,2011-01-01,Medio
Hyundai,EON Era Plus Option,2014-01-01,Medio
Renault,KWID RXL,2019-01-01,Reciente
Volkswagen,Polo Diesel Trendline 1.2L,2012-01-01,Medio
Hyundai,EON Era Plus Option,2014-01-01,Medio
Renault,KWID 1.0,2016-01-01,Medio
Ford,Classic 1.6 Duratec LXI,2011-01-01,Medio
Volkswagen,Polo Diesel Trendline 1.2L,2012-01-01,Medio
Maruti,Ritz VXi,2010-01-01,Medio
Maruti,Alto K10 VXI,2015-01-01,Medio
Maruti,Swift Vdi BSIII,2009-01-01,Antiguo
Hyundai,i10 Era,2013-01-01,Medio
Maruti,Alto 800 LXI,2015-01-01,Medio
Hyundai,i20 Asta,2010-01-01,Medio
Maruti,Swift VDi BSIII W/ ABS,2008-01-01,Antiguo
Tata,Tiago 1.05 Revotorq XM,2017-01-01,Medio
Maruti,Alto K10 2010-2014 VXI,2012-01-01,Medio
Ford,Figo Diesel Celebration Edition,2013-01-01,Medio
Maruti,Eeco 5 Seater AC BSIV,2017-01-01,Medio
Maruti,Wagon R LXI,2011-01-01,Medio
Maruti,Eeco 7 Seater Standard BSIV,2017-01-01,Medio
Honda,Brio E MT,2013-01-01,Medio
Maruti,Wagon R VXI BS IV,2014-01-01,Medio
Volkswagen,Vento Diesel Highline,2011-01-01,Medio
Maruti,Wagon R VXI Minor ABS,2010-01-01,Medio
Mahindra,Quanto C6,2012-01-01,Medio
Hyundai,i20 1.2 Sportz,2011-01-01,Medio
Fiat,Grande Punto EVO 1.3 Active,2014-01-01,Medio
Hyundai,EON Era Plus,2014-01-01,Medio
Tata,Manza Aura Quadrajet BS IV,2011-01-01,Medio
Maruti,Wagon R VXI Minor ABS,2010-01-01,Medio
Hyundai,EON Era Plus,2014-01-01,Medio
Maruti,Ritz VDi,2011-01-01,Medio
Maruti,Wagon R VXI Optional,2015-01-01,Medio
Maruti,Alto 800 LXI,2016-01-01,Medio
Volkswagen,Vento Diesel Highline,2011-01-01,Medio
Hyundai,Verna 1.6 CRDI,2011-01-01,Medio
Skoda,Fabia 1.2L Diesel Ambiente,2010-01-01,Medio
Ford,Figo 1.2P Titanium Plus MT,2012-01-01,Medio
Maruti,Wagon R LXI,2011-01-01,Medio
Tata,Tiago 1.05 Revotorq XM,2017-01-01,Medio
Maruti,SX4 VDI,2011-01-01,Medio
Volkswagen,Jetta 1.9 TDI Comfortline DSG,2009-01-01,Antiguo
Fiat,Grande Punto EVO 1.3 Active,2014-01-01,Medio
Maruti,Eeco 5 Seater AC BSIV,2017-01-01,Medio
Maruti,Swift 1.3 VXi,2010-01-01,Medio
Maruti,Alto K10 2010-2014 VXI,2012-01-01,Medio
Maruti,Wagon R LXI,2011-01-01,Medio
Chevrolet,Sail 1.2 Base,2015-01-01,Medio
Chevrolet,Sail 1.2 Base,2015-01-01,Medio
Chevrolet,Sail 1.2 Base,2015-01-01,Medio
Maruti,Swift VDI,2011-01-01,Medio
Hyundai,i10 Magna 1.2,2009-01-01,Antiguo
Volkswagen,Polo Petrol Highline 1.2L,2011-01-01,Medio
Honda,City 1.5 S MT,2010-01-01,Medio
Maruti,Swift Dzire VDI,2014-01-01,Medio
Maruti,Swift Dzire VXi,2011-01-01,Medio
Hyundai,EON Era,2011-01-01,Medio
Honda,City 1.5 S MT,2010-01-01,Medio
Tata,Manza Aura Quadrajet BS IV,2012-01-01,Medio
Maruti,Omni 8 Seater BSIV,2014-01-01,Medio
Maruti,Ertiga VDI,2013-01-01,Medio
Maruti,Ertiga VDI,2013-01-01,Medio
Fiat,500 Lounge,2008-01-01,Antiguo
Maruti,Alto 800 LXI,2015-01-01,Medio
Ford,Figo Diesel EXI,2012-01-01,Medio
Maruti,Alto 800 Base,2012-01-01,Medio
Hyundai,i10 Magna,2011-01-01,Medio
Maruti,Ritz LDi,2011-01-01,Medio
Ford,Classic 1.4 Duratorq LXI,2013-01-01,Medio
Tata,Indigo Grand Petrol,2014-01-01,Medio
Datsun,RediGO T Option,2017-01-01,Medio
Datsun,RediGO T Option,2017-01-01,Medio
Maruti,Wagon R LXI CNG,2013-01-01,Medio
Maruti,Wagon R LXI CNG,2013-01-01,Medio
Maruti,Swift Dzire VDi,2012-01-01,Medio
Hyundai,i20 Magna,2010-01-01,Medio
Maruti,Swift Vdi BSIII,2008-01-01,Antiguo
Hyundai,i10 Era,2009-01-01,Antiguo
Datsun,GO A,2015-01-01,Medio
Maruti,SX4 Vxi BSIV,2010-01-01,Medio
Hyundai,Getz GLS,2005-01-01,Antiguo
Renault,KWID RXT BSIV,2019-01-01,Reciente
Hyundai,i10 Magna LPG,2013-01-01,Medio
Maruti,Wagon R LX Minor,2013-01-01,Medio
Maruti,Wagon R LX Minor,2013-01-01,Medio
Tata,New Safari DICOR 2.2 EX 4x2,2010-01-01,Medio
Maruti,Swift Glam,2009-01-01,Antiguo
Hyundai,EON Era Plus,2017-01-01,Medio
Maruti,Swift Dzire VDI,2013-01-01,Medio
Hyundai,Verna CRDi,2008-01-01,Antiguo
Chevrolet,Captiva LT,2008-01-01,Antiguo
Hyundai,EON Magna,2012-01-01,Medio
Maruti,Swift Star VDI,2013-01-01,Medio
Tata,Bolt Quadrajet XE,2016-01-01,Medio
Hyundai,i10 Sportz,2011-01-01,Medio
Maruti,Ritz VDi,2014-01-01,Medio
Tata,Zest Quadrajet 1.3,2016-01-01,Medio
Datsun,RediGO 1.0 S,2017-01-01,Medio
Maruti,Omni MPI STD BSIV,2018-01-01,Reciente
Maruti,Omni E MPI STD BS IV,2018-01-01,Reciente
Renault,KWID RXT Optional,2016-01-01,Medio
Hyundai,i20 Asta 1.4 CRDi (Diesel),2009-01-01,Antiguo
Tata,New Safari DICOR 2.2 EX 4x4,2009-01-01,Antiguo
Hyundai,EON Era Plus,2015-01-01,Medio
Maruti,Swift Dzire VXi,2009-01-01,Antiguo
Chevrolet,Aveo 1.4 LT BSIV,2009-01-01,Antiguo
Tata,Indica Vista TDI LS,2014-01-01,Medio
Hyundai,Santro Xing GLS,2014-01-01,Medio
Toyota,Corolla Altis Diesel D4DG,2010-01-01,Medio
Maruti,Wagon R LXI BS IV,2011-01-01,Medio
Maruti,Swift Dzire LDi,2010-01-01,Medio
Tata,Indigo LS,2010-01-01,Medio
Maruti,Ritz VXI,2011-01-01,Medio
Hyundai,i10 Sportz,2011-01-01,Medio
Ford,Figo Diesel ZXI,2014-01-01,Medio
Chevrolet,Sail Hatchback 1.3 TCDi LT ABS,2014-01-01,Medio
Honda,Civic 1.8 S AT,2007-01-01,Antiguo
Mahindra,Verito Vibe 1.5 dCi D4,2013-01-01,Medio
Maruti,Wagon R VXI BS IV,2015-01-01,Medio
Hyundai,i20 1.2 Sportz,2011-01-01,Medio
Maruti,Swift Dzire LDI,2013-01-01,Medio
Chevrolet,Beat Diesel LT,2012-01-01,Medio
Maruti,Alto 800 LXI,2013-01-01,Medio
Hyundai,i20 1.4 CRDi Magna,2012-01-01,Medio
Nissan,Sunny XL,2012-01-01,Medio
Mahindra,Bolero SLX 2WD,2010-01-01,Medio
Hyundai,EON Magna Plus,2013-01-01,Medio
Tata,Sumo Gold EX,2013-01-01,Medio
Mahindra,Quanto C6,2014-01-01,Medio
Toyota,Innova 2.5 G4 Diesel 8-seater,2007-01-01,Antiguo
Maruti,Swift Dzire VXi,2009-01-01,Antiguo
Hyundai,Santro Xing GLS Audio LPG,2012-01-01,Medio
Maruti,Alto 800 LXI Airbag,2014-01-01,Medio
Maruti,Alto 800 LXI,2017-01-01,Medio
Mahindra,Verito 1.5 D2 BSIII,2014-01-01,Medio
Hyundai,i20 Sportz Petrol,2010-01-01,Medio
Maruti,Ritz VDi,2012-01-01,Medio
Maruti,Swift 1.3 VXi,2009-01-01,Antiguo
Maruti,Swift VXI BSIII,2009-01-01,Antiguo
Tata,Indica Vista Aura 1.3 Quadrajet BSIV,2010-01-01,Medio
Chevrolet,Beat LS,2016-01-01,Medio
Hyundai,i20 1.2 Era,2010-01-01,Medio
Maruti,Wagon R LX Minor,2013-01-01,Medio
Datsun,GO T BSIV,2014-01-01,Medio
Maruti,Swift VXI with ABS,2007-01-01,Antiguo
Maruti,Swift VXI BSIII,2011-01-01,Medio
Hyundai,i20 Sportz Petrol,2010-01-01,Medio
Maruti,Swift VDI,2012-01-01,Medio
Hyundai,EON Magna Plus,2015-01-01,Medio
Mahindra,Xylo D4 BSIV,2013-01-01,Medio
Datsun,RediGO T Option,2017-01-01,Medio
Maruti,SX4 Celebration Diesel,2012-01-01,Medio
Maruti,Swift Dzire VDi,2010-01-01,Medio
Chevrolet,Beat Diesel LT,2012-01-01,Medio
Fiat,Grande Punto Emotion 90Hp,2013-01-01,Medio
Fiat,Grande Punto EVO 90HP 1.3 Sport,2014-01-01,Medio
Honda,City 1.5 V MT,2009-01-01,Antiguo
Maruti,Swift Vdi BSIII,2009-01-01,Antiguo
Mahindra,Bolero DI,2007-01-01,Antiguo
Maruti,Swift Dzire VDi,2008-01-01,Antiguo
Maruti,Omni E MPI STD BS IV,2014-01-01,Medio
Maruti,Swift Dzire VDi,2009-01-01,Antiguo
Hyundai,EON Era Plus,2013-01-01,Medio
Hyundai,EON Era Plus Option,2016-01-01,Medio
Tata,New Safari DICOR 2.2 EX 4x2,2010-01-01,Medio
Maruti,Alto K10 LX,2020-01-01,Reciente
Maruti,Swift ZXI ABS,2009-01-01,Antiguo
Hyundai,i10 Magna,2012-01-01,Medio
Chevrolet,Sail Hatchback 1.2 LS,2016-01-01,Medio
Hyundai,i10 Sportz 1.2,2010-01-01,Medio
Hyundai,i10 Sportz 1.2,2010-01-01,Medio
Maruti,SX4 Vxi BSIV,2010-01-01,Medio
Hyundai,Getz GLS,2005-01-01,Antiguo
Renault,KWID RXT,2015-01-01,Medio
Honda,City 1.5 V MT,2009-01-01,Antiguo
Maruti,SX4 ZXI MT BSIV,2011-01-01,Medio
Tata,Bolt Quadrajet XE,2016-01-01,Medio
Hyundai,i20 Magna,2010-01-01,Medio
Renault,KWID 1.0 RXL,2017-01-01,Medio
Tata,Zest Revotron 1.2T XMS,2015-01-01,Medio
Chevrolet,Sail Hatchback 1.2 LS,2016-01-01,Medio
Maruti,Omni MPI STD BSIV,2012-01-01,Medio
Hyundai,EON D Lite Plus,2015-01-01,Medio
Volkswagen,Jetta 1.9 L TDI,2010-01-01,Medio
Tata,Indigo Grand Petrol,2014-01-01,Medio
Mahindra,Jeep CL 500 MDI,1996-01-01,Antiguo
Ford,Figo Diesel EXI,2011-01-01,Medio
Hyundai,i10 Era,2009-01-01,Antiguo
Tata,Indigo Grand Petrol,2014-01-01,Medio
Toyota,Etios V,2011-01-01,Medio
Honda,Brio V MT,2012-01-01,Medio
Hyundai,i10 Sportz 1.2,2010-01-01,Medio
Hyundai,EON Magna Plus,2015-01-01,Medio
Maruti,Alto 800 LXI,2016-01-01,Medio
Hyundai,Verna SX AT Diesel,2009-01-01,Antiguo
Chevrolet,Beat LT,2015-01-01,Medio
Chevrolet,Beat LT,2016-01-01,Medio
Maruti,Alto 800 VXI,2016-01-01,Medio
Hyundai,EON Magna Plus,2018-01-01,Reciente
Renault,KWID RXE,2018-01-01,Reciente
Maruti,Alto 800 LXI CNG,2013-01-01,Medio
Hyundai,Verna SX AT Diesel,2009-01-01,Antiguo
Maruti,Alto 800 VXI,2016-01-01,Medio
Hyundai,EON Magna Plus,2012-01-01,Medio
Hyundai,EON Magna Plus,2015-01-01,Medio
Renault,KWID RXT,2016-01-01,Medio
Maruti,Celerio VDi,2016-01-01,Medio
Maruti,Wagon R VXI BS IV,2010-01-01,Medio
Maruti,Alto 800 LXI,2015-01-01,Medio
Tata,Indigo Grand Petrol,2014-01-01,Medio
Tata,Indigo Grand Petrol,2014-01-01,Medio
Honda,Brio S MT,2013-01-01,Medio
Maruti,Ritz VDi,2013-01-01,Medio
Maruti,Wagon R VXI BS IV,2010-01-01,Medio
Hyundai,EON LPG Magna Plus,2015-01-01,Medio
Maruti,Wagon R Duo Lxi,2010-01-01,Medio
Chevrolet,Spark 1.0 LT,2013-01-01,Medio
Tata,Indigo Grand Petrol,2014-01-01,Medio
Hyundai,i10 Magna,2012-01-01,Medio
Hyundai,EON Magna Plus,2014-01-01,Medio
Maruti,Wagon R LXI,2020-01-01,Reciente
Maruti,Alto K10 2010-2014 VXI,2014-01-01,Medio
Ford,Figo Diesel ZXI,2014-01-01,Medio
Maruti,Wagon R LX Minor,2013-01-01,Medio
Maruti,Alto 800 LXI,2015-01-01,Medio
Maruti,Swift Dzire VDI,2014-01-01,Medio
Maruti,Alto 800 Std Optional,2019-01-01,Reciente
Renault,KWID RXT Optional,2016-01-01,Medio
Chevrolet,Beat LT Option,2015-01-01,Medio
Maruti,Omni E MPI STD BS IV,2016-01-01,Medio
Maruti,Ritz VDi,2013-01-01,Medio
Renault,KWID RXT,2017-01-01,Medio
Hyundai,i10 Magna,2012-01-01,Medio
Chevrolet,Cruze LTZ,2010-01-01,Medio
Chevrolet,Beat LT Option,2016-01-01,Medio
Chevrolet,Beat LT Option,2016-01-01,Medio
Chevrolet,Beat LT Option,2016-01-01,Medio
Chevrolet,Beat LT Option,2016-01-01,Medio
Chevrolet,Beat LT Option,2016-01-01,Medio
Chevrolet,Beat LT Option,2016-01-01,Medio
Chevrolet,Beat LT Option,2016-01-01,Medio
